Stellar Spectroscopy - HD 229258	
7254	818.550537
7254.8	857.217346
7255.6	918.68158
7256.4	919.24469
7257.2	869.970398
7258	858.643494
7258.8	910.141968
7259.6	862.067749
7260.4	872.463074
7261.2	846.982056
7262	864.296143
7262.8	885.628235
7263.6	915.235229
7264.4	884.905945
7265.2	884.377747
7266	898.552795
7266.8	932.82782
7267.6	1020.791504
7268.4	1047.031982
7269.2	1025.561035
7270	950.005249
7270.8	966.561035
7271.6	933.081543
7272.4	965.444641
7273.2	920.277588
7274	899.789124
7274.8	946.655762
7275.6	880.713013
7276.4	880.688904
7277.2	836.77832
7278	823.075134
7278.8	862.343872
7279.6	887.517273
7280.4	848.187378
7281.2	827.030518
7282	835.418457
7282.8	917.449768
7283.6	982.260925
7284.4	933.646973
7285.2	960.115234
7286	984.261169
7286.8	992.343445
7287.6	950.942566
7288.4	942.643677
7289.2	952.038696
7290	935.195007
7290.8	921.123291
7291.6	908.505615
7292.4	932.03241
7293.2	994.028687
7294	965.517578
7294.8	999.199463
7295.6	958.270874
7296.4	997.848999
7297.2	987.776733
7298	993.855591
7298.8	986.685608
7299.6	1033.421509
7300.4	1006.405884
7301.2	1034.998413
7302	1013.712524
7302.8	988.847473
7303.6	987.350769
7304.4	968.445984
7305.2	969.16394
7306	1027.228149
7306.8	1059.49353
7307.6	1035.946655
7308.4	1007.628479
7309.2	945.633423
7310	918.420898
7310.8	959.666626
7311.6	961.385193
7312.4	989.723938
7313.2	1057.050171
7314	1093.763062
7314.8	1053.828369
7315.6	1074.581665
7316.4	1051.682739
7317.2	1031.616577
7318	1029.062378
7318.8	1012.439392
7319.6	987.339294
7320.4	976.835938
7321.2	1035.235107
7322	1041.198853
7322.8	1001.509644
7323.6	1017.374329
7324.4	1033.966309
7325.2	1015.100098
7326	1066.876831
7326.8	1015.505371
7327.6	1026.960449
7328.4	1064.564575
7329.2	1092.978882
7330	1066.268311
7330.8	1044.543213
7331.6	1055.514038
7332.4	1034.452148
7333.2	1051.384888
7334	1044.683472
7334.8	1043.586426
7335.6	1056.946899
7336.4	1054.875732
7337.2	1086.806885
7338	1040.045776
7338.8	1114.024414
7339.6	1073.844604
7340.4	1071.658691
7341.2	1075.969482
7342	1034.607788
7342.8	1084.082642
7343.6	1050.382568
7344.4	1110.493896
7345.2	1098.690796
7346	1129.227295
7346.8	1107.907715
7347.6	1093.873291
7348.4	1115.132935
7349.2	1025.010376
7350	1046.315918
7350.8	1041.49585
7351.6	1051.191406
7352.4	1045.051392
7353.2	1031.780396
7354	1022.855469
7354.8	1028.883423
7355.6	1055.488647
7356.4	1045.827759
7357.2	1031.257812
7358	1046.837891
7358.8	1067.24292
7359.6	1046.759521
7360.4	1057.077881
7361.2	1073.003906
7362	1074.768799
7362.8	1066.735596
7363.6	1054.729126
7364.4	1049.135986
7365.2	1122.110352
7366	1074.733154
7366.8	1037.297729
7367.6	1093.352905
7368.4	1015.185669
7369.2	1009.816345
7370	1046.991577
7370.8	1048.565796
7371.6	960.978149
7372.4	989.861328
7373.2	1024.704956
7374	1061.65564
7374.8	1022.746399
7375.6	1033.565063
7376.4	1062.471924
7377.2	996.419434
7378	1007.539368
7378.8	1025.350708
7379.6	1030.686401
7380.4	1011.851868
7381.2	975.883179
7382	980.229187
7382.8	1006.548401
7383.6	1009.325928
7384.4	1044.71582
7385.2	1027.474487
7386	1066.716675
7386.8	1063.275757
7387.6	1092.300903
7388.4	1084.564087
7389.2	1064.581909
7390	1050.142822
7390.8	1119.699585
7391.6	1092.572021
7392.4	1096.403198
7393.2	1121.745605
7394	1138.316895
7394.8	1074.638428
7395.6	1092.43811
7396.4	1145.32019
7397.2	1078.024536
7398	1126.9646
7398.8	1152.384155
7399.6	1158.758545
7400.4	1101.638672
7401.2	1111.234497
7402	1124.501709
7402.8	1115.669922
7403.6	1118.550293
7404.4	1108.283081
7405.2	1109.452515
7406	1097.276123
7406.8	1108.557617
7407.6	1128.710449
7408.4	1109.370972
7409.2	1116.057373
7410	1101.611694
7410.8	1093.593872
7411.6	1092.067993
7412.4	1126.654297
7413.2	1137.782471
7414	1033.915649
7414.8	1056.216797
7415.6	1109.717529
7416.4	1069.495605
7417.2	1045.521606
7418	1058.236328
7418.8	1069.482666
7419.6	1075.852661
7420.4	1113.467041
7421.2	1161.027588
7422	1123.997925
7422.8	1142.320435
7423.6	1119.305908
7424.4	1135.422607
7425.2	1142.100098
7426	1184.361694
7426.8	1114.086914
7427.6	1127.34021
7428.4	1118.416382
7429.2	1053.052979
7430	1037.833618
7430.8	1041.464722
7431.6	1034.416626
7432.4	995.104919
7433.2	997.499756
7434	1011.546082
7434.8	1034.725952
7435.6	973.069763
7436.4	1031.593994
7437.2	998.747559
7438	1098.509277
7438.8	1070.620728
7439.6	1049.31543
7440.4	1119.62146
7441.2	1082.994873
7442	1125.070679
7442.8	1072.115234
7443.6	1128.377563
7444.4	1105.947388
7445.2	1103.461426
7446	1140.342285
7446.8	1155.431396
7447.6	1124.347168
7448.4	1121.112549
7449.2	1197.457031
7450	1165.139771
7450.8	1204.850708
7451.6	1175.848145
7452.4	1162.115356
7453.2	1179.627808
7454	1198.776978
7454.8	1163.546753
7455.6	1177.403564
7456.4	1142.326416
7457.2	1112.171631
7458	1144.121338
7458.8	1068.289185
7459.6	1098.04834
7460.4	1096.294678
7461.2	1095.780762
7462	1082.646606
7462.8	1078.890381
7463.6	1051.540649
7464.4	1091.496216
7465.2	1033.046875
7466	1037.325317
7466.8	1051.259644
7467.6	1077.610107
7468.4	1033.919067
7469.2	1026.33374
7470	1007.533081
7470.8	1008.51825
7471.6	1002.581604
7472.4	1034.578857
7473.2	1016.361511
7474	1026.663696
7474.8	990.359802
7475.6	982.372864
7476.4	1004.706055
7477.2	1001.830872
7478	1063.971924
7478.8	1017.16217
7479.6	1029.172974
7480.4	977.309143
7481.2	1010.709961
7482	1031.088257
7482.8	1027.564209
7483.6	1013.564331
7484.4	1059.054565
7485.2	1016.988281
7486	1014.688782
7486.8	1005.278137
7487.6	1054.930298
7488.4	1047.484375
7489.2	1014.153137
7490	1003.11084
7490.8	1048.139526
7491.6	1075.457153
7492.4	1067.226807
7493.2	991.666565
7494	1076.090088
7494.8	1058.101685
7495.6	1142.711548
7496.4	1115.891846
7497.2	1077.438232
7498	1099.089478
7498.8	1106.225098
7499.6	1074.71814
7500.4	1074.414062
